worker_id,date,earnings,hours,deliveries,delivery_timestamp,time_slot,rating,acceptance_rate,cancellations,weekly_variance
W197,08-02-2026,1199,7.5,19,07:10:00,evening,4.65,0.98,0,118
W197,09-02-2026,639,5.2,11,08:10:00,night,4.93,0.94,1,165
W197,10-02-2026,1227,6.5,19,09:10:00,night,4.71,0.93,0,133
W197,11-02-2026,921,3.4,12,10:10:00,evening,4.97,0.94,1,116
W197,12-02-2026,975,7.8,15,11:10:00,night,4.98,0.92,1,159
W197,13-02-2026,1265,4.9,19,12:10:00,afternoon,4.78,0.94,0,119
W197,14-02-2026,1375,7.9,18,13:10:00,afternoon,4.89,0.97,1,115
W197,15-02-2026,1074,5.4,14,14:10:00,evening,4.66,0.96,1,124
W197,17-02-2026,1191,7.6,19,15:10:00,night,4.83,0.97,1,163
W197,18-02-2026,980,4.2,15,16:10:00,afternoon,4.99,0.91,0,133
W197,19-02-2026,1308,6.1,16,17:10:00,morning,4.63,0.94,0,136
W197,20-02-2026,1217,3.9,17,18:10:00,afternoon,4.65,0.91,0,177
W197,21-02-2026,1099,5.4,14,19:10:00,evening,4.62,0.96,1,135
W197,23-02-2026,992,6.1,13,20:10:00,evening,4.99,0.94,1,159
W197,25-02-2026,1100,5.5,13,21:10:00,afternoon,4.6,0.91,0,138
W197,26-02-2026,1277,6.8,19,22:10:00,night,4.93,0.95,1,131
W197,27-02-2026,1083,3.4,17,23:10:00,evening,4.74,0.93,0,136
W197,28-02-2026,981,5.2,12,00:10:00,evening,4.9,0.92,0,150
W197,01-03-2026,1074,5,17,01:10:00,morning,4.77,0.92,1,139
W198,09-01-2026,1286,4.5,16,02:10:00,evening,4.62,0.91,1,158
W198,10-01-2026,1363,4.2,17,03:10:00,morning,4.94,0.94,0,141
W198,13-01-2026,959,6.7,12,04:10:00,afternoon,4.87,0.98,0,175
W198,14-01-2026,1340,4.2,21,05:10:00,morning,4.95,0.91,0,104
W198,16-01-2026,1372,5.6,21,06:10:00,evening,4.8,0.91,1,105
W198,17-01-2026,1222,5.4,15,07:10:00,afternoon,4.83,0.93,1,146
W198,18-01-2026,949,5,15,08:10:00,night,4.99,0.93,1,158
W198,19-01-2026,1134,7.7,18,09:10:00,night,4.99,0.93,1,134
W198,20-01-2026,1139,4.8,16,10:10:00,night,4.67,0.94,1,166
W198,21-01-2026,1132,5.6,17,11:10:00,night,4.86,0.92,1,132
W198,22-01-2026,968,6.2,14,12:10:00,afternoon,4.99,0.94,0,122
W198,23-01-2026,1126,6.9,14,13:10:00,afternoon,4.72,0.98,0,104
W198,24-01-2026,1035,7.8,15,14:10:00,night,4.77,0.95,0,176
W198,25-01-2026,1092,7.2,17,15:10:00,morning,4.64,0.95,1,144
W198,27-01-2026,1465,4.7,22,16:10:00,evening,4.75,0.92,0,119
W198,28-01-2026,1201,4.9,18,17:10:00,afternoon,4.9,0.94,1,170
W198,29-01-2026,857,4.2,14,18:10:00,afternoon,4.96,0.95,0,152
W198,01-02-2026,1012,5.6,14,19:10:00,afternoon,4.76,0.93,0,151
W198,02-02-2026,1307,5.2,19,20:10:00,night,4.76,0.94,1,101
W198,03-02-2026,1141,3.2,14,21:10:00,afternoon,4.99,0.97,0,155
W198,04-02-2026,1241,5.8,15,22:10:00,night,4.92,0.93,1,153
W198,05-02-2026,1035,3.7,16,23:10:00,night,4.86,0.92,1,131
W198,06-02-2026,1079,7.3,14,00:10:00,night,4.86,0.9,0,169
W198,08-02-2026,1062,7.7,15,01:10:00,morning,4.72,0.91,1,108
W198,09-02-2026,1283,3.3,20,02:10:00,morning,4.76,0.94,0,133
W198,10-02-2026,1129,4.8,16,03:10:00,night,4.99,0.92,0,171
W198,11-02-2026,1063,7.8,16,04:10:00,night,4.68,0.93,0,126
W198,12-02-2026,1022,6.9,15,05:10:00,afternoon,4.84,0.91,1,174
W198,13-02-2026,1209,5.3,16,06:10:00,morning,4.63,0.93,1,171
W198,14-02-2026,1019,6.8,14,07:10:00,evening,4.88,0.94,1,170
W198,15-02-2026,950,7.8,11,08:10:00,evening,4.86,0.93,0,126
W198,16-02-2026,1155,4.4,18,09:10:00,afternoon,4.62,0.9,1,154
W198,17-02-2026,1198,6.3,15,10:10:00,afternoon,4.75,0.94,1,121
W198,18-02-2026,1276,4,19,11:10:00,night,4.71,0.91,0,157
W198,19-02-2026,929,4.5,15,12:10:00,night,4.93,0.95,1,143
W198,20-02-2026,1367,7.9,19,13:10:00,morning,4.78,0.93,0,132
W198,21-02-2026,920,7.1,12,14:10:00,evening,4.98,0.96,1,152
W198,22-02-2026,1286,3.5,19,15:10:00,morning,4.7,0.94,0,101
W198,23-02-2026,937,3.7,12,16:10:00,night,4.79,0.91,1,117
W198,24-02-2026,1110,3.3,13,17:10:00,night,4.61,0.95,0,140
W198,25-02-2026,1162,6,14,18:10:00,evening,4.79,0.92,1,165
W198,27-02-2026,1070,5.1,15,19:10:00,night,4.98,0.93,0,115
W198,28-02-2026,1168,7.4,14,20:10:00,afternoon,4.9,0.93,0,171
W198,01-03-2026,1053,4.1,17,21:10:00,night,4.63,0.93,0,116
W199,06-01-2026,841,5.1,10,22:10:00,morning,4.44,0.81,2,329
W199,08-01-2026,1091,4,17,23:10:00,afternoon,4.45,0.77,3,326
W199,09-01-2026,521,3.2,8,00:10:00,morning,4.45,0.74,2,324
W199,10-01-2026,986,7.8,16,01:10:00,night,4.19,0.73,3,310
W199,11-01-2026,704,7.7,11,02:10:00,evening,4.35,0.8,2,442
W199,12-01-2026,1062,4.8,15,03:10:00,morning,4.3,0.73,3,382
W199,15-01-2026,702,3.7,11,04:10:00,morning,4.46,0.81,2,369
W199,16-01-2026,811,3.4,11,05:10:00,night,4.18,0.75,4,311
W199,17-01-2026,1183,5.9,17,06:10:00,evening,4.28,0.79,2,430
W199,18-01-2026,703,5.6,9,07:10:00,night,4,0.75,4,346
W199,20-01-2026,628,3.8,9,08:10:00,night,4.27,0.77,4,417
W199,21-01-2026,556,5.6,6,09:10:00,afternoon,4.4,0.76,4,429
W199,22-01-2026,834,7.4,13,10:10:00,morning,4.16,0.83,3,333
W199,24-01-2026,696,5.7,7,11:10:00,afternoon,4.44,0.8,4,359
W199,25-01-2026,489,5.3,5,12:10:00,morning,4.27,0.73,3,412
W199,26-01-2026,963,3.7,14,13:10:00,afternoon,4.38,0.8,3,349
W199,27-01-2026,740,5.1,8,14:10:00,morning,4.13,0.78,3,369
W199,29-01-2026,245,8,5,15:10:00,afternoon,4.09,0.74,3,448
W199,31-01-2026,382,5.2,5,16:10:00,afternoon,4.2,0.76,2,409
W199,02-02-2026,866,3.1,12,17:10:00,night,4.46,0.83,4,384
W199,03-02-2026,434,5.1,7,18:10:00,night,4.28,0.73,4,311
W199,06-02-2026,245,5.2,5,19:10:00,afternoon,4.42,0.83,3,432
W199,07-02-2026,770,4.9,10,20:10:00,night,4.1,0.71,3,313
W199,08-02-2026,698,4.2,9,21:10:00,evening,4.26,0.75,3,306
W199,10-02-2026,200,4,5,22:10:00,night,4.18,0.74,4,340
W199,11-02-2026,1181,7.8,17,23:10:00,morning,4.31,0.82,2,407
W199,12-02-2026,644,6.7,9,00:10:00,night,4.41,0.75,4,381
W199,13-02-2026,715,7.1,8,01:10:00,morning,4.11,0.81,3,383
W199,15-02-2026,285,5.3,5,02:10:00,night,4.42,0.85,3,442
W199,18-02-2026,738,7.7,9,03:10:00,morning,4.26,0.85,2,343
W199,19-02-2026,1081,3.9,13,04:10:00,afternoon,4.02,0.76,3,396
W199,20-02-2026,200,4.3,5,05:10:00,morning,4.43,0.8,3,364
W199,21-02-2026,706,7.2,8,06:10:00,afternoon,4.46,0.76,4,353
W199,22-02-2026,1312,4.5,20,07:10:00,afternoon,4.49,0.84,4,357
W199,23-02-2026,753,6.9,9,08:10:00,morning,4.46,0.72,4,301
W199,24-02-2026,281,7.5,6,09:10:00,morning,4.37,0.76,4,340
W199,25-02-2026,365,4.4,5,10:10:00,night,4.12,0.72,4,374
W199,26-02-2026,343,4.2,5,11:10:00,night,4.06,0.78,4,320
W199,27-02-2026,579,3.5,10,12:10:00,afternoon,4.19,0.72,2,433
W199,28-02-2026,955,3.9,13,13:10:00,afternoon,4.22,0.76,2,302
W200,08-01-2026,1093,6.9,14,14:10:00,afternoon,4.32,0.7,4,335
W200,10-01-2026,200,7.1,5,15:10:00,night,4.03,0.82,3,355
W200,11-01-2026,991,6.6,15,16:10:00,night,4.15,0.74,4,304
W200,12-01-2026,1086,4.5,14,17:10:00,morning,4.27,0.79,4,369
W200,13-01-2026,646,5.9,8,18:10:00,morning,4.13,0.78,4,442
W200,14-01-2026,1237,3.4,15,19:10:00,night,4.27,0.84,4,362
W200,15-01-2026,1413,5.3,18,20:10:00,afternoon,4.04,0.84,4,306
W200,16-01-2026,493,7,9,21:10:00,night,4.37,0.8,2,394
W200,20-01-2026,794,4.1,13,22:10:00,afternoon,4.4,0.8,3,412
W200,21-01-2026,1071,7.7,14,23:10:00,morning,4.06,0.71,3,419
W200,22-01-2026,568,6.6,6,00:10:00,night,4.05,0.74,3,391
W200,24-01-2026,982,4.6,12,01:10:00,night,4.37,0.75,3,407
W200,26-01-2026,872,3.9,13,02:10:00,night,4.13,0.73,2,361
W200,28-01-2026,1325,4.2,17,03:10:00,night,4.16,0.74,4,404
W200,29-01-2026,698,5,7,04:10:00,night,4.21,0.84,2,443
W200,30-01-2026,335,6.9,5,05:10:00,morning,4.23,0.71,2,442
W200,31-01-2026,1369,6.3,19,06:10:00,evening,4.33,0.78,2,403
W200,01-02-2026,715,8,9,07:10:00,night,4.12,0.73,3,349
W200,02-02-2026,1141,3,17,08:10:00,afternoon,4.17,0.79,4,355
W200,03-02-2026,1019,5.9,15,09:10:00,morning,4.17,0.7,2,324
W200,04-02-2026,1023,6.6,14,10:10:00,night,4.41,0.75,2,388
W200,05-02-2026,1126,6,15,11:10:00,night,4.01,0.77,4,402
W200,06-02-2026,629,7.9,8,12:10:00,night,4.41,0.8,4,376
W200,07-02-2026,1179,7.6,15,13:10:00,morning,4.11,0.74,3,412
W200,08-02-2026,217,5.2,5,14:10:00,night,4.29,0.79,3,421
W200,09-02-2026,1043,4.3,16,15:10:00,morning,4.2,0.82,4,343
W200,11-02-2026,398,7.8,6,16:10:00,night,4.22,0.79,3,339
W200,12-02-2026,450,7,5,17:10:00,afternoon,4.35,0.79,4,428
W200,13-02-2026,1072,3.3,13,18:10:00,afternoon,4.15,0.73,2,445
W200,15-02-2026,891,5.6,14,19:10:00,night,4.38,0.74,2,406
W200,16-02-2026,638,5.5,8,20:10:00,evening,4.38,0.78,2,392
W200,17-02-2026,1477,5.5,23,21:10:00,night,4.43,0.78,3,356
W200,18-02-2026,1123,3.1,17,22:10:00,afternoon,4.1,0.83,4,336
W200,19-02-2026,680,6.9,9,23:10:00,afternoon,4.37,0.82,3,395
W200,20-02-2026,1282,4.7,18,00:10:00,morning,4.4,0.81,3,352
W200,21-02-2026,671,7.8,8,01:10:00,afternoon,4.03,0.7,2,321
W200,22-02-2026,480,3.4,6,02:10:00,afternoon,4.1,0.81,3,324
W200,23-02-2026,914,4.1,15,03:10:00,evening,4.39,0.84,4,353
W200,24-02-2026,800,6.3,10,04:10:00,night,4.07,0.81,3,352
W200,25-02-2026,951,6.9,14,05:10:00,morning,4.42,0.82,3,413
W200,26-02-2026,379,4.6,5,06:10:00,evening,4.23,0.81,3,439
W200,27-02-2026,200,3,5,07:10:00,afternoon,4.16,0.73,2,313
W200,28-02-2026,489,3.7,5,08:10:00,afternoon,4.1,0.78,2,418
W201,03-01-2026,983,3,12,09:10:00,evening,4.23,0.78,3,395
W201,05-01-2026,1184,6.8,17,10:10:00,evening,4.04,0.7,4,385
W201,06-01-2026,830,6,9,11:10:00,evening,4.18,0.81,3,303
W201,07-01-2026,1070,6.3,16,12:10:00,night,4.4,0.71,3,333
W201,08-01-2026,1185,3.6,15,13:10:00,afternoon,4.1,0.79,2,376
W201,09-01-2026,200,5.1,5,14:10:00,afternoon,4.34,0.73,2,349
W201,10-01-2026,718,3.7,12,15:10:00,afternoon,4.02,0.71,4,344
W201,12-01-2026,1225,7.8,18,16:10:00,evening,4.38,0.72,4,326
W201,13-01-2026,1491,5.3,20,17:10:00,evening,4.3,0.82,4,402
W201,15-01-2026,756,4.8,11,18:10:00,night,4.2,0.81,2,338
W201,17-01-2026,1014,4.8,15,19:10:00,afternoon,4.11,0.77,2,332
W201,18-01-2026,1049,4.2,16,20:10:00,morning,4.36,0.79,4,345
W201,19-01-2026,510,7.4,7,21:10:00,morning,4.42,0.81,3,348
W201,20-01-2026,1449,7.8,21,22:10:00,afternoon,4.26,0.81,4,403
W201,21-01-2026,537,4.6,5,23:10:00,morning,4.11,0.83,3,353
W201,22-01-2026,1865,4.3,27,00:10:00,morning,4.11,0.71,4,437
W201,23-01-2026,1246,3.6,15,01:10:00,morning,4.5,0.71,4,362
W201,24-01-2026,1137,3,15,02:10:00,afternoon,4.46,0.81,2,446
W201,25-01-2026,200,5.7,5,03:10:00,afternoon,4.45,0.73,2,349
W201,26-01-2026,1465,3.4,22,04:10:00,evening,4.22,0.78,4,334
W201,27-01-2026,1071,3.7,17,05:10:00,evening,4,0.8,3,322
W201,28-01-2026,679,5.5,10,06:10:00,evening,4.06,0.81,4,440
W201,29-01-2026,394,6.6,5,07:10:00,morning,4.02,0.79,3,388
W201,30-01-2026,963,5.2,14,08:10:00,afternoon,4.33,0.8,3,380
W201,31-01-2026,200,7.9,5,09:10:00,night,4.12,0.78,2,343
W201,01-02-2026,842,4.3,10,10:10:00,afternoon,4.27,0.81,4,322
W201,02-02-2026,822,5.5,11,11:10:00,afternoon,4.48,0.81,4,375
W201,03-02-2026,739,5.8,9,12:10:00,afternoon,4.22,0.73,4,393
W201,04-02-2026,866,5.6,10,13:10:00,night,4.05,0.73,2,313
W201,05-02-2026,881,4.9,14,14:10:00,evening,4.13,0.76,4,316
W201,06-02-2026,930,6.7,15,15:10:00,evening,4.48,0.84,4,445
W201,08-02-2026,1169,7,15,16:10:00,morning,4.36,0.74,2,416
W201,09-02-2026,790,7.5,11,17:10:00,morning,4.16,0.8,2,372
W201,10-02-2026,687,7.2,10,18:10:00,night,4.11,0.79,3,359
W201,11-02-2026,492,6.5,8,19:10:00,morning,4.41,0.76,4,307
W201,12-02-2026,836,6.1,12,20:10:00,night,4.41,0.81,4,314
W201,13-02-2026,1309,6.5,20,21:10:00,afternoon,4.09,0.73,4,377
W201,14-02-2026,623,3.9,7,22:10:00,afternoon,4.29,0.8,2,353
W201,15-02-2026,695,3.2,11,23:10:00,morning,4.27,0.76,4,378
W201,16-02-2026,1032,6.3,14,00:10:00,evening,4.22,0.85,2,406
W201,18-02-2026,985,6.5,15,01:10:00,morning,4.38,0.75,2,315
W201,19-02-2026,1639,5.8,21,02:10:00,afternoon,4.07,0.75,3,300
W201,20-02-2026,598,3.5,9,03:10:00,afternoon,4.27,0.8,4,402
W201,21-02-2026,719,3.6,11,04:10:00,night,4.48,0.74,4,366
W201,22-02-2026,229,5.8,5,05:10:00,afternoon,4.44,0.81,4,330
W201,23-02-2026,529,3.3,7,06:10:00,evening,4.1,0.72,2,439
W201,26-02-2026,255,3.8,5,07:10:00,morning,4.12,0.85,4,376
W201,27-02-2026,1164,5.6,16,08:10:00,afternoon,4.45,0.84,2,449
W201,01-03-2026,990,7,13,09:10:00,morning,4.04,0.77,3,412
W202,05-01-2026,1091,5.3,17,10:10:00,morning,4.96,0.92,0,179
W202,06-01-2026,1089,3.2,16,11:10:00,evening,4.96,0.91,1,141
W202,07-01-2026,1146,6.4,18,12:10:00,night,4.64,0.93,1,178
W202,08-01-2026,1282,3.3,17,13:10:00,evening,4.69,0.93,0,128
W202,09-01-2026,1028,7.6,12,14:10:00,morning,4.65,0.94,0,126
W202,10-01-2026,1208,3.8,18,15:10:00,night,4.79,0.96,0,147
W202,12-01-2026,1033,5.1,14,16:10:00,evening,4.67,0.94,1,108
W202,13-01-2026,1245,3.7,18,17:10:00,night,4.86,0.96,0,135
W202,14-01-2026,977,5.8,13,18:10:00,morning,4.87,0.93,0,106
W202,15-01-2026,1196,4.2,15,19:10:00,afternoon,4.92,0.93,0,139
W202,17-01-2026,818,4,12,20:10:00,evening,4.73,0.95,0,128
W202,18-01-2026,995,6.6,13,21:10:00,afternoon,5,0.94,1,133
W202,19-01-2026,1098,3,15,22:10:00,night,4.68,0.9,0,141
W202,21-01-2026,1036,5.4,14,23:10:00,afternoon,4.95,0.94,1,159
W202,22-01-2026,1363,7.1,20,00:10:00,afternoon,4.69,0.98,1,161
W202,23-01-2026,1257,3.2,17,01:10:00,evening,4.77,0.93,1,103
W202,24-01-2026,1027,5.2,12,02:10:00,afternoon,4.68,0.93,1,140
W202,27-01-2026,1223,7.2,15,03:10:00,evening,4.81,0.95,0,124
W202,28-01-2026,1110,3.6,13,04:10:00,evening,4.65,0.93,0,123
W202,30-01-2026,1083,5.5,17,05:10:00,morning,4.63,0.93,1,172
W202,31-01-2026,1050,6.7,13,06:10:00,morning,4.95,0.95,1,176
W202,01-02-2026,940,3.7,12,07:10:00,night,4.72,0.95,1,173
W202,02-02-2026,1025,4.2,13,08:10:00,morning,4.62,0.98,0,172
W202,04-02-2026,1342,5.6,19,09:10:00,afternoon,4.92,0.93,0,112
W202,05-02-2026,909,5.7,10,10:10:00,evening,4.68,0.97,1,104
W202,06-02-2026,1447,6.8,18,11:10:00,afternoon,4.92,0.9,0,164
W202,07-02-2026,1100,5.3,16,12:10:00,night,4.9,0.94,0,172
W202,08-02-2026,1515,4.3,22,13:10:00,night,4.83,0.96,0,159
W202,09-02-2026,927,7.3,15,14:10:00,night,4.66,0.94,1,106
W202,10-02-2026,995,5.2,14,15:10:00,night,4.64,0.98,0,120
W202,11-02-2026,1325,7.2,17,16:10:00,morning,4.82,0.95,1,166
W202,12-02-2026,1108,7.9,14,17:10:00,night,4.79,0.93,0,140
W202,13-02-2026,1398,3.2,20,18:10:00,afternoon,4.72,0.97,0,174
W202,14-02-2026,1309,6.7,16,19:10:00,afternoon,4.82,0.91,1,134
W202,15-02-2026,1036,6.4,12,20:10:00,morning,4.79,0.95,0,111
W202,16-02-2026,868,3.6,14,21:10:00,morning,4.65,0.93,1,141
W202,17-02-2026,1308,5,19,22:10:00,night,4.69,0.93,1,133
W202,18-02-2026,1189,5.7,16,23:10:00,night,4.61,0.96,0,113
W202,19-02-2026,1190,5.9,15,00:10:00,afternoon,4.99,0.98,1,111
W202,22-02-2026,1016,4.3,15,01:10:00,afternoon,4.75,0.94,1,160
W202,23-02-2026,1155,5,17,02:10:00,afternoon,4.83,0.94,0,179
W202,24-02-2026,1085,7.1,15,03:10:00,morning,4.81,0.92,1,112
W202,25-02-2026,1044,6.5,14,04:10:00,morning,4.97,0.96,0,138
W202,28-02-2026,1159,5.2,16,05:10:00,evening,4.78,0.98,1,166
W202,01-03-2026,1082,7.4,14,06:10:00,afternoon,4.81,0.95,1,124
W203,05-01-2026,1090,7.4,14,07:10:00,night,4.83,0.92,1,167
W203,06-01-2026,1018,5.8,12,08:10:00,evening,4.68,0.93,1,155
W203,07-01-2026,1036,4.5,15,09:10:00,afternoon,4.66,0.97,1,166
W203,08-01-2026,956,4.6,13,10:10:00,night,4.68,0.92,0,108
W203,09-01-2026,1195,6.1,18,11:10:00,afternoon,4.76,0.98,0,172
W203,10-01-2026,925,4.4,11,12:10:00,morning,4.87,0.93,0,126
W203,11-01-2026,1217,3.7,17,13:10:00,night,4.61,0.92,0,153
W203,13-01-2026,985,5.8,12,14:10:00,morning,4.73,0.94,0,127
W203,14-01-2026,868,3.4,10,15:10:00,evening,4.73,0.98,1,165
W203,15-01-2026,1104,7.3,14,16:10:00,night,4.84,0.92,1,164
W203,16-01-2026,1351,5,21,17:10:00,evening,4.86,0.97,1,118
W203,17-01-2026,1405,6.6,18,18:10:00,night,4.88,0.95,0,126
W203,19-01-2026,1077,5.3,14,19:10:00,morning,4.79,0.95,0,105
W203,21-01-2026,1063,3.7,13,20:10:00,evening,4.61,0.94,1,130
W203,22-01-2026,1285,6,17,21:10:00,night,4.78,0.95,1,138
W203,23-01-2026,1062,5.4,14,22:10:00,evening,4.72,0.91,1,172
W203,24-01-2026,1177,7.4,18,23:10:00,night,4.63,0.97,1,172
W203,25-01-2026,907,7.3,11,00:10:00,night,4.66,0.92,1,135
W203,26-01-2026,1227,3.8,18,01:10:00,night,4.74,0.91,0,176
W203,27-01-2026,1520,3.6,23,02:10:00,morning,4.71,0.91,1,145
W203,29-01-2026,919,7.9,12,03:10:00,afternoon,4.99,0.98,0,101
W203,30-01-2026,1225,5.4,16,04:10:00,morning,4.83,0.96,1,164
W203,31-01-2026,1264,5,18,05:10:00,night,4.76,0.97,1,167
W203,01-02-2026,1228,5,18,06:10:00,evening,4.72,0.93,0,121
W203,02-02-2026,1153,6.2,16,07:10:00,morning,4.66,0.91,1,172
W203,03-02-2026,819,6.6,13,08:10:00,afternoon,4.78,0.93,0,164
W203,04-02-2026,937,6.5,12,09:10:00,night,4.82,0.97,1,106
W203,07-02-2026,1399,5.8,17,10:10:00,night,4.74,0.92,0,174
W203,08-02-2026,980,6.7,15,11:10:00,morning,4.81,0.93,0,164
W203,10-02-2026,1296,4.4,20,12:10:00,afternoon,4.81,0.97,1,151
W203,11-02-2026,1043,7.1,14,13:10:00,morning,4.88,0.92,0,144
W203,12-02-2026,1180,5.1,16,14:10:00,evening,4.91,0.96,1,107
W203,13-02-2026,1090,7.6,14,15:10:00,night,4.76,0.94,0,108
W203,14-02-2026,993,7.9,14,16:10:00,morning,4.67,0.93,0,113
W203,15-02-2026,971,3.1,14,17:10:00,night,4.9,0.96,0,162
W203,16-02-2026,957,7.4,15,18:10:00,night,4.64,0.93,1,129
W203,17-02-2026,808,3.9,12,19:10:00,afternoon,4.69,0.91,0,113
W203,18-02-2026,940,5.7,12,20:10:00,evening,4.67,0.98,0,156
W203,19-02-2026,912,6.5,15,21:10:00,night,4.92,0.96,0,126
W203,21-02-2026,1323,4.7,20,22:10:00,morning,4.68,0.92,0,161
W203,22-02-2026,1028,5.5,15,23:10:00,evening,4.83,0.94,0,173
W203,23-02-2026,853,6.7,11,00:10:00,afternoon,4.74,0.92,1,102
W203,24-02-2026,1211,4.8,16,01:10:00,evening,4.91,0.92,1,100
W203,27-02-2026,1199,4.4,15,02:10:00,afternoon,4.66,0.91,1,147
W203,28-02-2026,1212,3.5,18,03:10:00,morning,4.75,0.92,1,168
W203,01-03-2026,1240,4.9,17,04:10:00,evening,4.87,0.98,0,111
W204,08-01-2026,1183,5.9,16,05:10:00,morning,4.86,0.92,1,105
W204,09-01-2026,1206,6,16,06:10:00,afternoon,4.83,0.96,0,107
W204,10-01-2026,1096,4,16,07:10:00,night,4.95,0.97,0,129
W204,13-01-2026,1031,7.6,12,08:10:00,evening,4.91,0.96,0,156
W204,14-01-2026,729,6.6,9,09:10:00,night,4.77,0.92,0,123
W204,15-01-2026,1303,5.9,19,10:10:00,morning,5,0.92,0,133
W204,16-01-2026,1031,4.8,13,11:10:00,night,4.63,0.91,1,107
W204,17-01-2026,1046,4.3,16,12:10:00,morning,4.93,0.97,0,162
W204,18-01-2026,1190,7.2,15,13:10:00,night,4.62,0.97,1,118
W204,20-01-2026,1207,6,17,14:10:00,evening,4.87,0.94,1,175
W204,22-01-2026,1039,4.8,16,15:10:00,morning,4.83,0.94,0,150
W204,24-01-2026,1184,7.2,16,16:10:00,morning,4.87,0.91,1,133
W204,25-01-2026,1169,3.3,15,17:10:00,night,4.7,0.93,0,150
W204,26-01-2026,968,6.9,13,18:10:00,evening,4.71,0.96,0,162
W204,27-01-2026,857,4.9,10,19:10:00,morning,4.6,0.9,0,136
W204,28-01-2026,883,4.3,12,20:10:00,evening,4.9,0.91,0,134
W204,29-01-2026,1050,7.6,13,21:10:00,night,4.91,0.97,0,125
W204,30-01-2026,1135,3.6,16,22:10:00,evening,4.91,0.92,0,167
W204,31-01-2026,885,4.7,10,23:10:00,morning,4.89,0.95,0,110
W204,02-02-2026,965,3.9,11,00:10:00,afternoon,4.78,0.93,0,110
W204,03-02-2026,1048,3.2,14,01:10:00,morning,4.88,0.97,0,155
W204,04-02-2026,1230,6.1,15,02:10:00,morning,4.72,0.94,0,149
W204,05-02-2026,982,7,12,03:10:00,afternoon,4.8,0.96,0,125
W204,06-02-2026,1250,4.5,16,04:10:00,afternoon,4.72,0.96,0,140
W204,07-02-2026,1180,5,15,05:10:00,afternoon,4.67,0.92,0,132
W204,08-02-2026,1131,5.3,18,06:10:00,afternoon,4.96,0.95,0,112
W204,09-02-2026,1101,5.5,13,07:10:00,night,4.68,0.97,0,102
W204,10-02-2026,845,6.1,10,08:10:00,night,4.67,0.93,1,144
W204,11-02-2026,729,5.5,12,09:10:00,afternoon,4.74,0.96,1,144
W204,13-02-2026,1351,3.5,18,10:10:00,evening,4.67,0.95,0,174
W204,14-02-2026,1154,7.4,14,11:10:00,afternoon,4.99,0.95,0,178
W204,15-02-2026,1089,4.1,17,12:10:00,afternoon,4.74,0.96,0,103
W204,16-02-2026,1049,8,16,13:10:00,evening,4.68,0.92,0,156
W204,18-02-2026,810,3.3,11,14:10:00,evening,4.93,0.93,1,179
W204,20-02-2026,929,6.3,15,15:10:00,evening,4.64,0.94,1,155
W204,22-02-2026,1199,4.3,15,16:10:00,night,4.9,0.93,0,125
W204,23-02-2026,1076,7,16,17:10:00,night,4.62,0.95,0,175
W204,26-02-2026,974,4.8,15,18:10:00,morning,4.68,0.98,0,173
W204,27-02-2026,894,4.2,14,19:10:00,night,4.76,0.94,1,160
W204,01-03-2026,969,7.2,13,20:10:00,morning,4.78,0.96,1,104
W205,03-01-2026,1028,4.6,16,21:10:00,evening,4.52,0.86,2,266
W205,04-01-2026,1172,3.8,18,22:10:00,night,4.56,0.86,1,199
W205,05-01-2026,1352,6,19,23:10:00,afternoon,4.5,0.86,2,242
W205,06-01-2026,1019,5.5,14,00:10:00,evening,4.5,0.85,1,207
W205,07-01-2026,940,5.9,12,01:10:00,night,4.5,0.84,2,183
W205,08-01-2026,1320,6.2,18,02:10:00,morning,4.38,0.87,2,231
W205,09-01-2026,1086,5.3,14,03:10:00,morning,4.31,0.84,1,264
W205,10-01-2026,1250,5.1,16,04:10:00,morning,4.34,0.8,1,204
W205,12-01-2026,630,6.5,8,05:10:00,night,4.36,0.86,2,238
W205,13-01-2026,749,3.1,12,06:10:00,afternoon,4.49,0.81,1,281
W205,14-01-2026,797,5.6,10,07:10:00,evening,4.67,0.88,1,186
W205,15-01-2026,748,6.8,10,08:10:00,morning,4.32,0.81,1,210
W205,17-01-2026,1106,7.2,13,09:10:00,evening,4.53,0.8,2,181
W205,19-01-2026,957,4.9,15,10:10:00,night,4.43,0.81,1,234
W205,20-01-2026,1169,5,14,11:10:00,evening,4.5,0.82,2,246
W205,21-01-2026,980,6.4,14,12:10:00,evening,4.42,0.8,1,275
W205,22-01-2026,1241,5.8,19,13:10:00,morning,4.41,0.89,2,220
W205,23-01-2026,1035,3.4,16,14:10:00,morning,4.51,0.85,1,247
W205,24-01-2026,1101,7.4,14,15:10:00,night,4.52,0.81,2,278
W205,25-01-2026,756,4.5,8,16:10:00,evening,4.62,0.87,2,222
W205,26-01-2026,771,7.2,12,17:10:00,afternoon,4.41,0.83,1,242
W205,27-01-2026,1108,6.3,17,18:10:00,evening,4.55,0.82,2,195
W205,28-01-2026,1041,5.6,14,19:10:00,evening,4.32,0.85,2,277
W205,29-01-2026,921,6.4,12,20:10:00,afternoon,4.55,0.88,2,245
W205,30-01-2026,844,7.2,11,21:10:00,night,4.35,0.86,1,195
W205,31-01-2026,1202,6.3,17,22:10:00,night,4.47,0.89,2,233
